uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,eventID,processingDate,massSampleIDList,massSampleMixtureID,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleBarcode,bgcArchiveMass,toxicodendronPossible,remarks,processedBy,publicationDate,release
627b4819-d609-4db0-83d4-82d2955678e0,SCBI_049.basePlot.ltr,D02,SCBI,SCBI_049,2022-10-24,2022-11-07,LTR.2022.SCBI.45,2022-12-21,NEON.LTR.SCBI049879.20221107.LVS|NEON.LTR.SCBI049366.20221107.LVS,NEON.LTR.SCBI049.20221107.LVS,NEON.LTR.SCBI049.20221107.LVS.CN,A00000170660,NEON.LTR.SCBI049.20221107.LVS.LIG,A00000170659,NEON.LTR.SCBI049.20221107.LVS.AR,A00000170681,8.77,N,NA,0000-0001-6848-3983,20251206T033124Z,RELEASE-2026
42f5c37d-3745-4d63-9586-3cc9b4a81d89,SCBI_053.basePlot.ltr,D02,SCBI,SCBI_053,2022-10-24,2022-11-07,LTR.2022.SCBI.45,2022-12-19,NEON.LTR.SCBI053588.20221107.LVS|NEON.LTR.SCBI053256.20221107.LVS,NEON.LTR.SCBI053.20221107.LVS,NEON.LTR.SCBI053.20221107.LVS.CN,A00000170663,NEON.LTR.SCBI053.20221107.LVS.LIG,A00000170664,NEON.LTR.SCBI053.20221107.LVS.AR,A00000170675,7.79,N,NA,0000-0001-6848-3983,20251206T033124Z,RELEASE-2026
6781513a-bb5a-4ac8-aee7-a542538b5aed,SCBI_050.basePlot.ltr,D02,SCBI,SCBI_050,2022-10-24,2022-11-07,LTR.2022.SCBI.45,2022-12-19,NEON.LTR.SCBI050645.20221107.LVS|NEON.LTR.SCBI050269.20221107.LVS,NEON.LTR.SCBI050.20221107.LVS,NEON.LTR.SCBI050.20221107.LVS.CN,A00000170661,NEON.LTR.SCBI050.20221107.LVS.LIG,A00000170662,NEON.LTR.SCBI050.20221107.LVS.AR,A00000170673,8.18,N,NA,0000-0001-6848-3983,20251206T033124Z,RELEASE-2026
11d2ddde-b604-413e-9ebd-1e5f1171f1a7,SCBI_058.basePlot.ltr,D02,SCBI,SCBI_058,2022-10-24,2022-11-07,LTR.2022.SCBI.45,2022-12-19,NEON.LTR.SCBI058354.20221107.LVS|NEON.LTR.SCBI058690.20221107.LVS,NEON.LTR.SCBI058.20221107.LVS,NEON.LTR.SCBI058.20221107.LVS.CN,A00000170672,NEON.LTR.SCBI058.20221107.LVS.LIG,A00000170671,NEON.LTR.SCBI058.20221107.LVS.AR,A00000170682,7.38,N,NA,0000-0001-6848-3983,20251206T033124Z,RELEASE-2026
4c84b20a-915b-4cba-bbe5-b1c63d7aea5b,SCBI_047.basePlot.ltr,D02,SCBI,SCBI_047,2022-10-24,2022-11-07,LTR.2022.SCBI.45,2022-12-19,NEON.LTR.SCBI047645.20221107.LVS|NEON.LTR.SCBI047429.20221107.LVS,NEON.LTR.SCBI047.20221107.LVS,NEON.LTR.SCBI047.20221107.LVS.CN,A00000170657,NEON.LTR.SCBI047.20221107.LVS.LIG,A00000170658,NEON.LTR.SCBI047.20221107.LVS.AR,A00000170679,8.41,N,NA,0000-0001-6848-3983,20251206T033124Z,RELEASE-2026
2eed3b07-2e7e-4ad8-9121-edcc3724bfac,SCBI_057.basePlot.ltr,D02,SCBI,SCBI_057,2022-10-24,2022-11-07,LTR.2022.SCBI.45,2022-12-21,NEON.LTR.SCBI057408.20221107.LVS|NEON.LTR.SCBI057110.20221107.LVS,NEON.LTR.SCBI057.20221107.LVS,NEON.LTR.SCBI057.20221107.LVS.CN,A00000170667,NEON.LTR.SCBI057.20221107.LVS.LIG,A00000170668,NEON.LTR.SCBI057.20221107.LVS.AR,A00000170680,7.67,N,NA,0000-0001-6848-3983,20251206T033124Z,RELEASE-2026
1a033709-a388-447d-b532-409f6c0d5a62,SCBI_062.basePlot.ltr,D02,SCBI,SCBI_062,2022-10-24,2022-11-07,LTR.2022.SCBI.45,2022-12-19,NEON.LTR.SCBI062304.20221107.LVS|NEON.LTR.SCBI062947.20221107.LVS,NEON.LTR.SCBI062.20221107.LVS,NEON.LTR.SCBI062.20221107.LVS.CN,A00000170669,NEON.LTR.SCBI062.20221107.LVS.LIG,A00000170670,NEON.LTR.SCBI062.20221107.LVS.AR,A00000170674,8.7,N,NA,0000-0001-6848-3983,20251206T033124Z,RELEASE-2026
903274bf-aae7-483d-93de-088e6091ccee,GRSM_056.basePlot.ltr,D07,GRSM,GRSM_056,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM056697.20211027.NDL,NEON.LTR.GRSM056.20211027.NDL,NEON.LTR.GRSM056.20211027.NDL.CN,B00000088701,NA,NA,NA,NA,NA,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
601c50dc-e779-4b64-94b6-79c622baeaf9,GRSM_056.basePlot.ltr,D07,GRSM,GRSM_056,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM056697.20211027.LVS,NEON.LTR.GRSM056.20211027.LVS,NEON.LTR.GRSM056.20211027.LVS.CN,B00000088697,NEON.LTR.GRSM056.20211027.LVS.LIG,B00000088696,NEON.LTR.GRSM056.20211027.LVS.AR,B00000088695,4.93,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
e467db29-8bf6-4b3a-a4d8-8e6d4d8d8dea,GRSM_051.basePlot.ltr,D07,GRSM,GRSM_051,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM051792.20211027.LVS|NEON.LTR.GRSM051310.20211027.LVS,NEON.LTR.GRSM051.20211027.LVS,NEON.LTR.GRSM051.20211027.LVS.CN,B00000088676,NEON.LTR.GRSM051.20211027.LVS.LIG,B00000088671,NEON.LTR.GRSM051.20211027.LVS.AR,B00000088681,4.61,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
e9d2281a-cebb-4b55-9e7d-1790cb0f4e23,GRSM_047.basePlot.ltr,D07,GRSM,GRSM_047,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM047515.20211027.LVS|NEON.LTR.GRSM047114.20211027.LVS,NEON.LTR.GRSM047.20211027.LVS,NEON.LTR.GRSM047.20211027.LVS.CN,B00000088674,NEON.LTR.GRSM047.20211027.LVS.LIG,B00000088669,NEON.LTR.GRSM047.20211027.LVS.AR,B00000088679,6.62,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
aa36fe57-ed95-4e03-ad90-fc4c1e95727d,GRSM_051.basePlot.ltr,D07,GRSM,GRSM_051,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM051310.20211027.NDL|NEON.LTR.GRSM051792.20211027.NDL,NEON.LTR.GRSM051.20211027.NDL,NEON.LTR.GRSM051.20211027.NDL.CN,B00000088670,NEON.LTR.GRSM051.20211027.NDL.LIG,B00000088680,NA,NA,NA,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
c3ba5b9f-fbf5-4466-90a9-3d6a65a1cede,GRSM_053.basePlot.ltr,D07,GRSM,GRSM_053,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM053798.20211027.LVS,NEON.LTR.GRSM053.20211027.LVS,NEON.LTR.GRSM053.20211027.LVS.CN,B00000088675,NEON.LTR.GRSM053.20211027.LVS.LIG,B00000088687,NEON.LTR.GRSM053.20211027.LVS.AR,B00000088688,6.27,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
193c93be-9698-4b53-a907-34d53556eed8,GRSM_048.basePlot.ltr,D07,GRSM,GRSM_048,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM048939.20211027.LVS|NEON.LTR.GRSM048324.20211027.LVS,NEON.LTR.GRSM048.20211027.LVS,NEON.LTR.GRSM048.20211027.LVS.CN,B00000088678,NEON.LTR.GRSM048.20211027.LVS.LIG,B00000088673,NEON.LTR.GRSM048.20211027.LVS.AR,B00000088686,6.99,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
492bb82a-4267-417a-9e10-4938cd2ac28a,GRSM_054.basePlot.ltr,D07,GRSM,GRSM_054,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM054542.20211027.LVS|NEON.LTR.GRSM054042.20211027.LVS,NEON.LTR.GRSM054.20211027.LVS,NEON.LTR.GRSM054.20211027.LVS.CN,B00000088689,NEON.LTR.GRSM054.20211027.LVS.LIG,B00000088691,NEON.LTR.GRSM054.20211027.LVS.AR,B00000088690,6.86,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
98c03a6e-a070-451a-8198-6d4eae373070,GRSM_047.basePlot.ltr,D07,GRSM,GRSM_047,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM047114.20211027.NDL,NEON.LTR.GRSM047.20211027.NDL,NEON.LTR.GRSM047.20211027.NDL.CN,B00000088684,NEON.LTR.GRSM047.20211027.NDL.LIG,B00000088685,NA,NA,NA,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
72e096fe-c1e0-4a12-b31b-24fc3916aa81,GRSM_048.basePlot.ltr,D07,GRSM,GRSM_048,2021-10-13,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM048939.20211027.NDL|NEON.LTR.GRSM048324.20211027.NDL,NEON.LTR.GRSM048.20211027.NDL,NEON.LTR.GRSM048.20211027.NDL.CN,B00000088683,NA,NA,NA,NA,NA,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
11d72985-0fd1-4f0e-ba78-3a101dae4eaf,GRSM_057.basePlot.ltr,D07,GRSM,GRSM_057,2021-10-14,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM057929.20211027.LVS|NEON.LTR.GRSM057306.20211027.LVS,NEON.LTR.GRSM057.20211027.LVS,NEON.LTR.GRSM057.20211027.LVS.CN,B00000088698,NEON.LTR.GRSM057.20211027.LVS.LIG,B00000088699,NEON.LTR.GRSM057.20211027.LVS.AR,B00000088700,6.64,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
376b7e75-f1f8-4da6-be0b-df1b662bc55a,GRSM_049.basePlot.ltr,D07,GRSM,GRSM_049,2021-10-14,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM049183.20211027.LVS,NEON.LTR.GRSM049.20211027.LVS,NEON.LTR.GRSM049.20211027.LVS.CN,B00000088677,NEON.LTR.GRSM049.20211027.LVS.LIG,B00000088672,NEON.LTR.GRSM049.20211027.LVS.AR,B00000088682,4.89,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
624b1d67-76cc-4507-9714-ef61cf65b20b,GRSM_055.basePlot.ltr,D07,GRSM,GRSM_055,2021-10-14,2021-10-27,LTR.2021.GRSM.05,2021-11-30,NEON.LTR.GRSM055324.20211027.LVS|NEON.LTR.GRSM055830.20211027.LVS,NEON.LTR.GRSM055.20211027.LVS,NEON.LTR.GRSM055.20211027.LVS.CN,B00000088692,NEON.LTR.GRSM055.20211027.LVS.LIG,B00000088693,NEON.LTR.GRSM055.20211027.LVS.AR,B00000088694,5.75,N,NA,0000-0002-6525-9051,20251206T005534Z,RELEASE-2026
11852eb7-00a5-4e28-999a-70443a0c792b,MLBS_070.basePlot.ltr,D07,MLBS,MLBS_070,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS070147.20181009.LVS|NEON.LTR.MLBS070851.20181009.LVS,NEON.LTR.MLBS070.20181009.LVS,NEON.LTR.MLBS070.20181009.LVS.CN,A00000044737,NEON.LTR.MLBS070.20181009.LVS.LIG,A00000044738,NEON.LTR.MLBS070.20181009.LVS.AR,A00000044739,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
7355f8c6-03e1-40c0-a5ef-190e4aae21f0,MLBS_071.basePlot.ltr,D07,MLBS,MLBS_071,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS071144.20181009.LVS|NEON.LTR.MLBS071280.20181009.LVS,NEON.LTR.MLBS071.20181009.LVS,NEON.LTR.MLBS071.20181009.LVS.CN,A00000044740,NEON.LTR.MLBS071.20181009.LVS.LIG,A00000044741,NEON.LTR.MLBS071.20181009.LVS.AR,A00000044742,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
bcf716c2-c481-43d3-9df5-125cd4c215da,MLBS_075.basePlot.ltr,D07,MLBS,MLBS_075,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS075925.20181009.LVS|NEON.LTR.MLBS075612.20181009.LVS,NEON.LTR.MLBS075.20181009.LVS,NEON.LTR.MLBS075.20181009.LVS.CN,A00000044753,NEON.LTR.MLBS075.20181009.LVS.LIG,A00000044754,NEON.LTR.MLBS075.20181009.LVS.AR,A00000044755,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
4950dfde-4bc7-48dd-a9ea-65b049981731,MLBS_074.basePlot.ltr,D07,MLBS,MLBS_074,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS074908.20181009.LVS|NEON.LTR.MLBS074289.20181009.LVS,NEON.LTR.MLBS074.20181009.LVS,NEON.LTR.MLBS074.20181009.LVS.CN,A00000044750,NEON.LTR.MLBS074.20181009.LVS.LIG,A00000044751,NEON.LTR.MLBS074.20181009.LVS.AR,A00000044752,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
67c8ed17-e7f3-4eaf-9d72-6eed9914f772,MLBS_071.basePlot.ltr,D07,MLBS,MLBS_071,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS071280.20181009.NDL|NEON.LTR.MLBS071144.20181009.NDL,NEON.LTR.MLBS071.20181009.NDL,NEON.LTR.MLBS071.20181009.NDL.CN,A00000044743,NA,NA,NA,NA,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
4b1fcb05-9e54-49e9-a545-cfa157592081,MLBS_065.basePlot.ltr,D07,MLBS,MLBS_065,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS065168.20181009.LVS|NEON.LTR.MLBS065797.20181009.LVS,NEON.LTR.MLBS065.20181009.LVS,NEON.LTR.MLBS065.20181009.LVS.CN,A00000044722,NEON.LTR.MLBS065.20181009.LVS.LIG,A00000044723,NEON.LTR.MLBS065.20181009.LVS.AR,A00000044724,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
7f92b650-00b8-439f-b6b7-2d0d0240ca1a,MLBS_061.basePlot.ltr,D07,MLBS,MLBS_061,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS061356.20181009.LVS|NEON.LTR.MLBS061849.20181009.LVS,NEON.LTR.MLBS061.20181009.LVS,NEON.LTR.MLBS061.20181009.LVS.CN,A00000044709,NEON.LTR.MLBS061.20181009.LVS.LIG,A00000044710,NEON.LTR.MLBS061.20181009.LVS.AR,A00000044711,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
1b9b71c6-0972-47e2-a757-73ec0ea3b219,MLBS_073.basePlot.ltr,D07,MLBS,MLBS_073,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS073295.20181009.LVS,NEON.LTR.MLBS073.20181009.LVS,NEON.LTR.MLBS073.20181009.LVS.CN,A00000044747,NEON.LTR.MLBS073.20181009.LVS.LIG,A00000044748,NEON.LTR.MLBS073.20181009.LVS.AR,A00000044749,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
764710f2-e6d3-4b4c-96cb-07be9ff8d79b,MLBS_076.basePlot.ltr,D07,MLBS,MLBS_076,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS076404.20181009.LVS|NEON.LTR.MLBS076678.20181009.LVS,NEON.LTR.MLBS076.20181009.LVS,NEON.LTR.MLBS076.20181009.LVS.CN,A00000044756,NEON.LTR.MLBS076.20181009.LVS.LIG,A00000044757,NEON.LTR.MLBS076.20181009.LVS.AR,A00000044758,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
cf14df64-ba80-4617-8ce2-27e374790e53,MLBS_068.basePlot.ltr,D07,MLBS,MLBS_068,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS068280.20181009.LVS|NEON.LTR.MLBS068016.20181009.LVS,NEON.LTR.MLBS068.20181009.LVS,NEON.LTR.MLBS068.20181009.LVS.CN,A00000044731,NEON.LTR.MLBS068.20181009.LVS.LIG,A00000044732,NEON.LTR.MLBS068.20181009.LVS.AR,A00000044733,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
123f68a1-09ee-43a8-97af-17ebd293ae3f,MLBS_063.basePlot.ltr,D07,MLBS,MLBS_063,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS063880.20181009.LVS,NEON.LTR.MLBS063.20181009.LVS,NEON.LTR.MLBS063.20181009.LVS.CN,A00000044716,NEON.LTR.MLBS063.20181009.LVS.LIG,A00000044717,NEON.LTR.MLBS063.20181009.LVS.AR,A00000044718,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
a6ea9a69-5884-46ad-8cfa-afd73db359bf,MLBS_067.basePlot.ltr,D07,MLBS,MLBS_067,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS067147.20181009.LVS|NEON.LTR.MLBS067778.20181009.LVS,NEON.LTR.MLBS067.20181009.LVS,NEON.LTR.MLBS067.20181009.LVS.CN,A00000044728,NEON.LTR.MLBS067.20181009.LVS.LIG,A00000044730,NEON.LTR.MLBS067.20181009.LVS.AR,A00000044729,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
70ab472a-d75e-4aa0-9462-ca463ecc9a0a,MLBS_062.basePlot.ltr,D07,MLBS,MLBS_062,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS062714.20181009.NDL|NEON.LTR.MLBS062274.20181009.NDL,NEON.LTR.MLBS062.20181009.NDL,NEON.LTR.MLBS062.20181009.NDL.CN,A00000044715,NA,NA,NA,NA,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
17a85e24-7f24-4167-a7b3-8d348561c617,MLBS_072.basePlot.ltr,D07,MLBS,MLBS_072,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS072160.20181009.LVS|NEON.LTR.MLBS072699.20181009.LVS,NEON.LTR.MLBS072.20181009.LVS,NEON.LTR.MLBS072.20181009.LVS.CN,A00000044744,NEON.LTR.MLBS072.20181009.LVS.LIG,A00000044745,NEON.LTR.MLBS072.20181009.LVS.AR,A00000044746,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
2cde11a8-c6dd-4e0b-b30c-0c26ec1745c5,MLBS_062.basePlot.ltr,D07,MLBS,MLBS_062,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS062714.20181009.LVS|NEON.LTR.MLBS062274.20181009.LVS,NEON.LTR.MLBS062.20181009.LVS,NEON.LTR.MLBS062.20181009.LVS.CN,A00000044712,NEON.LTR.MLBS062.20181009.LVS.LIG,A00000044713,NEON.LTR.MLBS062.20181009.LVS.AR,A00000044714,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
5256cdc1-05a9-44a6-b1d9-0a251c696464,MLBS_064.basePlot.ltr,D07,MLBS,MLBS_064,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS064948.20181009.LVS|NEON.LTR.MLBS064131.20181009.LVS,NEON.LTR.MLBS064.20181009.LVS,NEON.LTR.MLBS064.20181009.LVS.CN,A00000044719,NEON.LTR.MLBS064.20181009.LVS.LIG,A00000044720,NEON.LTR.MLBS064.20181009.LVS.AR,A00000044721,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
e72ce8ba-0c7f-4ff1-810e-82ebb7051780,MLBS_066.basePlot.ltr,D07,MLBS,MLBS_066,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS066955.20181009.LVS|NEON.LTR.MLBS066252.20181009.LVS,NEON.LTR.MLBS066.20181009.LVS,NEON.LTR.MLBS066.20181009.LVS.CN,A00000044725,NEON.LTR.MLBS066.20181009.LVS.LIG,A00000044726,NEON.LTR.MLBS066.20181009.LVS.AR,A00000044727,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
586b5c52-d7b7-4769-94f3-3295a759e55b,MLBS_069.basePlot.ltr,D07,MLBS,MLBS_069,2018-09-26,2018-10-09,NA,2018-10-30,NEON.LTR.MLBS069160.20181009.LVS|NEON.LTR.MLBS069580.20181009.LVS,NEON.LTR.MLBS069.20181009.LVS,NEON.LTR.MLBS069.20181009.LVS.CN,A00000044734,NEON.LTR.MLBS069.20181009.LVS.LIG,A00000044735,NEON.LTR.MLBS069.20181009.LVS.AR,A00000044736,NA,NA,NA,kleffler@battelleecology.org,20251205T043315Z,RELEASE-2026
f44ea940-d718-461a-982e-460a79a0f914,MLBS,D07,MLBS,NA,2022-11-09,2023-05-03,LTR.2023.MLBS.18,2024-01-09,NEON.LTR.MLBS064131.20230502.FLR|NEON.LTR.MLBS075612.20230503.FLR|NEON.LTR.MLBS062714.20230503.FLR|NEON.LTR.MLBS063399.20230502.FLR|NEON.LTR.MLBS075925.20230503.FLR|NEON.LTR.MLBS076678.20230502.FLR|NEON.LTR.MLBS066252.20230502.FLR|NEON.LTR.MLBS061849.20230502.FLR|NEON.LTR.MLBS073872.20230502.FLR|NEON.LTR.MLBS070851.20230503.FLR|NEON.LTR.MLBS068280.20230503.FLR|NEON.LTR.MLBS072699.20230503.FLR|NEON.LTR.MLBS068016.20230503.FLR|NEON.LTR.MLBS069580.20230502.FLR|NEON.LTR.MLBS073295.20230502.FLR|NEON.LTR.MLBS074908.20230502.FLR|NEON.LTR.MLBS076404.20230502.FLR|NEON.LTR.MLBS067778.20230502.FLR|NEON.LTR.MLBS064948.20230502.FLR|NEON.LTR.MLBS071122.20230502.FLR|NEON.LTR.MLBS072160.20230503.FLR|NEON.LTR.MLBS069160.20230502.FLR|NEON.LTR.MLBS067147.20230502.FLR|NEON.LTR.MLBS066955.20230502.FLR,NEON.LTR.MLBS.2023.FLR,NEON.LTR.MLBS.2023.FLR.CN,A00000226569,NEON.LTR.MLBS.2023.FLR.LIG,A00000226568,NEON.LTR.MLBS.2023.FLR.AR,A00000226570,6.22,N,NA,0000-0001-6726-6119,20251206T084125Z,RELEASE-2026
d2d21d77-da79-43ad-b1f5-ae1e977a5878,MLBS,D07,MLBS,NA,2022-11-09,2023-05-03,LTR.2023.MLBS.18,2024-01-10,NEON.LTR.MLBS063399.20230502.TWI|NEON.LTR.MLBS061849.20230502.TWI|NEON.LTR.MLBS068016.20230503.TWI|NEON.LTR.MLBS067147.20230502.TWI|NEON.LTR.MLBS072699.20230503.TWI|NEON.LTR.MLBS071122.20230502.TWI|NEON.LTR.MLBS074908.20230502.TWI|NEON.LTR.MLBS070851.20230503.TWI|NEON.LTR.MLBS073872.20230502.TWI|NEON.LTR.MLBS062714.20230503.TWI|NEON.LTR.MLBS068280.20230503.TWI|NEON.LTR.MLBS067778.20230502.TWI|NEON.LTR.MLBS069580.20230502.TWI|NEON.LTR.MLBS064131.20230502.TWI|NEON.LTR.MLBS066252.20230502.TWI|NEON.LTR.MLBS076404.20230502.TWI|NEON.LTR.MLBS073295.20230502.TWI|NEON.LTR.MLBS069160.20230502.TWI|NEON.LTR.MLBS072160.20230503.TWI|NEON.LTR.MLBS066955.20230502.TWI|NEON.LTR.MLBS075925.20230503.TWI|NEON.LTR.MLBS076678.20230502.TWI|NEON.LTR.MLBS064948.20230502.TWI|NEON.LTR.MLBS075612.20230503.TWI,NEON.LTR.MLBS.2023.TWI,NEON.LTR.MLBS.2023.TWI.CN,A00000226575,NEON.LTR.MLBS.2023.TWI.LIG,A00000226574,NEON.LTR.MLBS.2023.TWI.AR,A00000226576,6.97,N,NA,0000-0001-6726-6119,20251206T084125Z,RELEASE-2026
2d49bd5d-5156-46fe-8735-a9a08826e695,MLBS,D07,MLBS,NA,2022-11-09,2023-05-03,LTR.2023.MLBS.18,2024-01-09,NEON.LTR.MLBS072699.20230503.OTH|NEON.LTR.MLBS063399.20230502.OTH|NEON.LTR.MLBS068016.20230503.OTH|NEON.LTR.MLBS073295.20230502.OTH|NEON.LTR.MLBS072160.20230503.OTH|NEON.LTR.MLBS073872.20230502.OTH|NEON.LTR.MLBS070851.20230503.OTH|NEON.LTR.MLBS076404.20230502.OTH|NEON.LTR.MLBS067778.20230502.OTH|NEON.LTR.MLBS074908.20230502.OTH|NEON.LTR.MLBS064948.20230502.OTH|NEON.LTR.MLBS061849.20230502.OTH|NEON.LTR.MLBS075925.20230503.OTH|NEON.LTR.MLBS064131.20230502.OTH|NEON.LTR.MLBS069580.20230502.OTH|NEON.LTR.MLBS062714.20230503.OTH|NEON.LTR.MLBS066252.20230502.OTH|NEON.LTR.MLBS075612.20230503.OTH|NEON.LTR.MLBS066955.20230502.OTH|NEON.LTR.MLBS071122.20230502.OTH|NEON.LTR.MLBS068280.20230503.OTH|NEON.LTR.MLBS076678.20230502.OTH|NEON.LTR.MLBS067147.20230502.OTH|NEON.LTR.MLBS069160.20230502.OTH,NEON.LTR.MLBS.2023.OTH,NEON.LTR.MLBS.2023.OTH.CN,A00000226571,NEON.LTR.MLBS.2023.OTH.LIG,A00000226572,NEON.LTR.MLBS.2023.OTH.AR,A00000226573,5.46,N,NA,0000-0001-6726-6119,20251206T084125Z,RELEASE-2026
796a634c-f114-412c-a589-4ef19bc43ad6,MLBS,D07,MLBS,NA,2022-11-09,2023-05-03,LTR.2023.MLBS.18,2024-01-10,NEON.LTR.MLBS069580.20230502.WDY|NEON.LTR.MLBS076404.20230502.WDY|NEON.LTR.MLBS063399.20230502.WDY|NEON.LTR.MLBS061849.20230502.WDY|NEON.LTR.MLBS068280.20230503.WDY|NEON.LTR.MLBS075925.20230503.WDY|NEON.LTR.MLBS067147.20230502.WDY|NEON.LTR.MLBS072160.20230503.WDY|NEON.LTR.MLBS071122.20230502.WDY|NEON.LTR.MLBS068016.20230503.WDY|NEON.LTR.MLBS072699.20230503.WDY|NEON.LTR.MLBS064131.20230502.WDY|NEON.LTR.MLBS066252.20230502.WDY|NEON.LTR.MLBS064948.20230502.WDY|NEON.LTR.MLBS075612.20230503.WDY|NEON.LTR.MLBS073295.20230502.WDY|NEON.LTR.MLBS076678.20230502.WDY|NEON.LTR.MLBS069160.20230502.WDY|NEON.LTR.MLBS073872.20230502.WDY|NEON.LTR.MLBS062714.20230503.WDY|NEON.LTR.MLBS070851.20230503.WDY|NEON.LTR.MLBS074908.20230502.WDY|NEON.LTR.MLBS067778.20230502.WDY|NEON.LTR.MLBS066955.20230502.WDY,NEON.LTR.MLBS.2023.WDY,NEON.LTR.MLBS.2023.WDY.CN,A00000226579,NEON.LTR.MLBS.2023.WDY.LIG,A00000226577,NEON.LTR.MLBS.2023.WDY.AR,A00000226578,6.61,N,NA,0000-0001-6726-6119,20251206T084125Z,RELEASE-2026
